Schema,Table,FullTableName,Position,Field,DataType,Key,Nullable,Description,TableDescription,SapReference,SourceFile
mdm,BusinessPartnerCompanyCode,mdm.BusinessPartnerCompanyCode,42,IsActive,bit,,no,Soft-delete / active flag (master + config only),Company code segment (customer and vendor),KNB1` / `LFB1,04_business_partner.md
mdm,BusinessPartnerCustomer,mdm.BusinessPartnerCustomer,1,Id,bigint,PK,no,Surrogate key,Customer role — general customer data,KNA1,04_business_partner.md
mdm,BusinessPartnerCustomer,mdm.BusinessPartnerCustomer,2,TenantId,int,"FK,IX",no,Owning tenant — every query is filtered by it,Customer role — general customer data,KNA1,04_business_partner.md
mdm,BusinessPartnerCustomer,mdm.BusinessPartnerCustomer,3,BusinessPartnerId,bigint,"AK,FK",no,Business partner,Customer role — general customer data,KNA1,04_business_partner.md
mdm,BusinessPartnerCustomer,mdm.BusinessPartnerCustomer,4,CustomerNumber,nvarchar(10),AK,no,Customer account number,Customer role — general customer data,KNA1,04_business_partner.md
mdm,BusinessPartnerCustomer,mdm.BusinessPartnerCustomer,5,CustomerAccountGroupId,bigint,FK,no,Customer account group,Customer role — general customer data,KNA1,04_business_partner.md
mdm,BusinessPartnerCustomer,mdm.BusinessPartnerCustomer,6,CustomerClassification,nvarchar(2),,yes,Customer classification,Customer role — general customer data,KNA1,04_business_partner.md
mdm,BusinessPartnerCustomer,mdm.BusinessPartnerCustomer,7,IndustryKey,nvarchar(4),,yes,Industry,Customer role — general customer data,KNA1,04_business_partner.md
mdm,BusinessPartnerCustomer,mdm.BusinessPartnerCustomer,8,CustomerGroup,nvarchar(2),,yes,Customer group for statistics,Customer role — general customer data,KNA1,04_business_partner.md
mdm,BusinessPartnerCustomer,mdm.BusinessPartnerCustomer,9,NielsenIndicator,nvarchar(2),,yes,Regional market indicator,Customer role — general customer data,KNA1,04_business_partner.md
mdm,BusinessPartnerCustomer,mdm.BusinessPartnerCustomer,10,TaxClassification,nvarchar(1),,yes,Tax classification of the customer,Customer role — general customer data,KNA1,04_business_partner.md
mdm,BusinessPartnerCustomer,mdm.BusinessPartnerCustomer,11,VatRegistrationNumber,nvarchar(20),,yes,VAT registration number,Customer role — general customer data,KNA1,04_business_partner.md
mdm,BusinessPartnerCustomer,mdm.BusinessPartnerCustomer,12,IsOneTimeCustomer,bit,,no,One-time account,Customer role — general customer data,KNA1,04_business_partner.md
mdm,BusinessPartnerCustomer,mdm.BusinessPartnerCustomer,13,IsOrderBlocked,bit,,no,Order block,Customer role — general customer data,KNA1,04_business_partner.md
mdm,BusinessPartnerCustomer,mdm.BusinessPartnerCustomer,14,IsDeliveryBlocked,bit,,no,Delivery block,Customer role — general customer data,KNA1,04_business_partner.md
mdm,BusinessPartnerCustomer,mdm.BusinessPartnerCustomer,15,IsBillingBlocked,bit,,no,Billing block,Customer role — general customer data,KNA1,04_business_partner.md
mdm,BusinessPartnerCustomer,mdm.BusinessPartnerCustomer,16,IsPostingBlocked,bit,,no,Central posting block,Customer role — general customer data,KNA1,04_business_partner.md
mdm,BusinessPartnerCustomer,mdm.BusinessPartnerCustomer,17,IsMarkedForDeletion,bit,,no,Deletion flag,Customer role — general customer data,KNA1,04_business_partner.md
mdm,BusinessPartnerCustomer,mdm.BusinessPartnerCustomer,18,TransportationZone,nvarchar(10),,yes,Transportation zone,Customer role — general customer data,KNA1,04_business_partner.md
mdm,BusinessPartnerCustomer,mdm.BusinessPartnerCustomer,19,AuthorizationGroup,nvarchar(4),,yes,Authorization group,Customer role — general customer data,KNA1,04_business_partner.md
mdm,BusinessPartnerCustomer,mdm.BusinessPartnerCustomer,20,CreatedAt,datetime2(3),,no,Creation timestamp (UTC),Customer role — general customer data,KNA1,04_business_partner.md
mdm,BusinessPartnerCustomer,mdm.BusinessPartnerCustomer,21,CreatedBy,nvarchar(64),,no,Creating user name,Customer role — general customer data,KNA1,04_business_partner.md
mdm,BusinessPartnerCustomer,mdm.BusinessPartnerCustomer,22,ModifiedAt,datetime2(3),,yes,Last change timestamp (UTC),Customer role — general customer data,KNA1,04_business_partner.md
mdm,BusinessPartnerCustomer,mdm.BusinessPartnerCustomer,23,ModifiedBy,nvarchar(64),,yes,Last changing user name,Customer role — general customer data,KNA1,04_business_partner.md
mdm,BusinessPartnerCustomer,mdm.BusinessPartnerCustomer,24,RowVersion,rowversion,,no,Optimistic concurrency token,Customer role — general customer data,KNA1,04_business_partner.md
mdm,BusinessPartnerCustomer,mdm.BusinessPartnerCustomer,25,IsActive,bit,,no,Soft-delete / active flag (master + config only),Customer role — general customer data,KNA1,04_business_partner.md
mdm,BusinessPartnerVendor,mdm.BusinessPartnerVendor,1,Id,bigint,PK,no,Surrogate key,Vendor / supplier role — general vendor data,LFA1,04_business_partner.md
mdm,BusinessPartnerVendor,mdm.BusinessPartnerVendor,2,TenantId,int,"FK,IX",no,Owning tenant — every query is filtered by it,Vendor / supplier role — general vendor data,LFA1,04_business_partner.md
mdm,BusinessPartnerVendor,mdm.BusinessPartnerVendor,3,BusinessPartnerId,bigint,"AK,FK",no,Business partner,Vendor / supplier role — general vendor data,LFA1,04_business_partner.md
mdm,BusinessPartnerVendor,mdm.BusinessPartnerVendor,4,VendorNumber,nvarchar(10),AK,no,Vendor account number,Vendor / supplier role — general vendor data,LFA1,04_business_partner.md
mdm,BusinessPartnerVendor,mdm.BusinessPartnerVendor,5,VendorAccountGroupId,bigint,FK,no,Vendor account group,Vendor / supplier role — general vendor data,LFA1,04_business_partner.md
mdm,BusinessPartnerVendor,mdm.BusinessPartnerVendor,6,VendorClassification,nvarchar(2),,yes,Vendor classification,Vendor / supplier role — general vendor data,LFA1,04_business_partner.md
mdm,BusinessPartnerVendor,mdm.BusinessPartnerVendor,7,IndustryKey,nvarchar(4),,yes,Industry,Vendor / supplier role — general vendor data,LFA1,04_business_partner.md
mdm,BusinessPartnerVendor,mdm.BusinessPartnerVendor,8,VatRegistrationNumber,nvarchar(20),,yes,VAT registration number,Vendor / supplier role — general vendor data,LFA1,04_business_partner.md
mdm,BusinessPartnerVendor,mdm.BusinessPartnerVendor,9,TaxNumberType,nvarchar(2),,yes,Tax number type,Vendor / supplier role — general vendor data,LFA1,04_business_partner.md
mdm,BusinessPartnerVendor,mdm.BusinessPartnerVendor,10,IsOneTimeVendor,bit,,no,One-time account,Vendor / supplier role — general vendor data,LFA1,04_business_partner.md
mdm,BusinessPartnerVendor,mdm.BusinessPartnerVendor,11,IsPurchasingBlocked,bit,,no,Purchasing block,Vendor / supplier role — general vendor data,LFA1,04_business_partner.md
mdm,BusinessPartnerVendor,mdm.BusinessPartnerVendor,12,IsPostingBlocked,bit,,no,Central posting block,Vendor / supplier role — general vendor data,LFA1,04_business_partner.md
mdm,BusinessPartnerVendor,mdm.BusinessPartnerVendor,13,IsPaymentBlocked,bit,,no,Central payment block,Vendor / supplier role — general vendor data,LFA1,04_business_partner.md
mdm,BusinessPartnerVendor,mdm.BusinessPartnerVendor,14,IsMarkedForDeletion,bit,,no,Deletion flag,Vendor / supplier role — general vendor data,LFA1,04_business_partner.md
mdm,BusinessPartnerVendor,mdm.BusinessPartnerVendor,15,IsServiceProvider,bit,,no,Service provider (withholding tax relevance),Vendor / supplier role — general vendor data,LFA1,04_business_partner.md
mdm,BusinessPartnerVendor,mdm.BusinessPartnerVendor,16,IsSubcontractor,bit,,no,Subcontractor,Vendor / supplier role — general vendor data,LFA1,04_business_partner.md
mdm,BusinessPartnerVendor,mdm.BusinessPartnerVendor,17,QualityRating,nvarchar(2),,yes,Supplier quality rating,Vendor / supplier role — general vendor data,LFA1,04_business_partner.md
mdm,BusinessPartnerVendor,mdm.BusinessPartnerVendor,18,AuthorizationGroup,nvarchar(4),,yes,Authorization group,Vendor / supplier role — general vendor data,LFA1,04_business_partner.md
mdm,BusinessPartnerVendor,mdm.BusinessPartnerVendor,19,CreatedAt,datetime2(3),,no,Creation timestamp (UTC),Vendor / supplier role — general vendor data,LFA1,04_business_partner.md
mdm,BusinessPartnerVendor,mdm.BusinessPartnerVendor,20,CreatedBy,nvarchar(64),,no,Creating user name,Vendor / supplier role — general vendor data,LFA1,04_business_partner.md
mdm,BusinessPartnerVendor,mdm.BusinessPartnerVendor,21,ModifiedAt,datetime2(3),,yes,Last change timestamp (UTC),Vendor / supplier role — general vendor data,LFA1,04_business_partner.md
mdm,BusinessPartnerVendor,mdm.BusinessPartnerVendor,22,ModifiedBy,nvarchar(64),,yes,Last changing user name,Vendor / supplier role — general vendor data,LFA1,04_business_partner.md
mdm,BusinessPartnerVendor,mdm.BusinessPartnerVendor,23,RowVersion,rowversion,,no,Optimistic concurrency token,Vendor / supplier role — general vendor data,LFA1,04_business_partner.md
mdm,BusinessPartnerVendor,mdm.BusinessPartnerVendor,24,IsActive,bit,,no,Soft-delete / active flag (master + config only),Vendor / supplier role — general vendor data,LFA1,04_business_partner.md
mdm,BusinessPartnerSalesArea,mdm.BusinessPartnerSalesArea,1,Id,bigint,PK,no,Surrogate key,Customer sales area data,KNVV,04_business_partner.md
mdm,BusinessPartnerSalesArea,mdm.BusinessPartnerSalesArea,2,TenantId,int,"FK,IX",no,Owning tenant — every query is filtered by it,Customer sales area data,KNVV,04_business_partner.md
mdm,BusinessPartnerSalesArea,mdm.BusinessPartnerSalesArea,3,BusinessPartnerId,bigint,"AK,FK",no,Business partner,Customer sales area data,KNVV,04_business_partner.md
mdm,BusinessPartnerSalesArea,mdm.BusinessPartnerSalesArea,4,SalesAreaId,bigint,"AK,FK",no,Sales organisation / channel / division,Customer sales area data,KNVV,04_business_partner.md
mdm,BusinessPartnerSalesArea,mdm.BusinessPartnerSalesArea,5,CustomerGroup,nvarchar(2),,yes,Customer group,Customer sales area data,KNVV,04_business_partner.md
mdm,BusinessPartnerSalesArea,mdm.BusinessPartnerSalesArea,6,SalesDistrict,nvarchar(6),,yes,Sales district,Customer sales area data,KNVV,04_business_partner.md
mdm,BusinessPartnerSalesArea,mdm.BusinessPartnerSalesArea,7,SalesOffice,nvarchar(4),,yes,Sales office,Customer sales area data,KNVV,04_business_partner.md
mdm,BusinessPartnerSalesArea,mdm.BusinessPartnerSalesArea,8,SalesGroup,nvarchar(3),,yes,Sales group,Customer sales area data,KNVV,04_business_partner.md
mdm,BusinessPartnerSalesArea,mdm.BusinessPartnerSalesArea,9,PriceGroup,nvarchar(2),,yes,Price group,Customer sales area data,KNVV,04_business_partner.md
mdm,BusinessPartnerSalesArea,mdm.BusinessPartnerSalesArea,10,PriceListType,nvarchar(2),,yes,Price list type,Customer sales area data,KNVV,04_business_partner.md
mdm,BusinessPartnerSalesArea,mdm.BusinessPartnerSalesArea,11,CustomerPricingProcedure,nvarchar(1),,yes,Pricing procedure determination,Customer sales area data,KNVV,04_business_partner.md
mdm,BusinessPartnerSalesArea,mdm.BusinessPartnerSalesArea,12,CurrencyCode,nvarchar(5),FK,no,Order currency,Customer sales area data,KNVV,04_business_partner.md
mdm,BusinessPartnerSalesArea,mdm.BusinessPartnerSalesArea,13,PaymentTermsId,bigint,FK,yes,Sales payment terms,Customer sales area data,KNVV,04_business_partner.md
mdm,BusinessPartnerSalesArea,mdm.BusinessPartnerSalesArea,14,Incoterms1,nvarchar(3),,yes,Incoterms part 1,Customer sales area data,KNVV,04_business_partner.md
mdm,BusinessPartnerSalesArea,mdm.BusinessPartnerSalesArea,15,Incoterms2,nvarchar(28),,yes,Incoterms part 2 (location),Customer sales area data,KNVV,04_business_partner.md
mdm,BusinessPartnerSalesArea,mdm.BusinessPartnerSalesArea,16,ShippingConditions,nvarchar(2),,yes,Shipping conditions,Customer sales area data,KNVV,04_business_partner.md
mdm,BusinessPartnerSalesArea,mdm.BusinessPartnerSalesArea,17,DeliveryPriority,nvarchar(2),,yes,Delivery priority,Customer sales area data,KNVV,04_business_partner.md
mdm,BusinessPartnerSalesArea,mdm.BusinessPartnerSalesArea,18,DeliveringPlantId,bigint,FK,yes,Default delivering plant,Customer sales area data,KNVV,04_business_partner.md
mdm,BusinessPartnerSalesArea,mdm.BusinessPartnerSalesArea,19,IsCompleteDeliveryRequired,bit,,no,Complete delivery required,Customer sales area data,KNVV,04_business_partner.md
mdm,BusinessPartnerSalesArea,mdm.BusinessPartnerSalesArea,20,PartialDeliveryPerItem,nvarchar(1),,yes,Partial delivery indicator,Customer sales area data,KNVV,04_business_partner.md
mdm,BusinessPartnerSalesArea,mdm.BusinessPartnerSalesArea,21,MaxPartialDeliveries,tinyint,,yes,Maximum partial deliveries,Customer sales area data,KNVV,04_business_partner.md
mdm,BusinessPartnerSalesArea,mdm.BusinessPartnerSalesArea,22,OrderCombinationAllowed,bit,,no,Order combination permitted,Customer sales area data,KNVV,04_business_partner.md
mdm,BusinessPartnerSalesArea,mdm.BusinessPartnerSalesArea,23,AccountAssignmentGroup,nvarchar(2),,yes,Account assignment group for revenue determination,Customer sales area data,KNVV,04_business_partner.md
mdm,BusinessPartnerSalesArea,mdm.BusinessPartnerSalesArea,24,TaxClassification,nvarchar(1),,yes,Tax classification,Customer sales area data,KNVV,04_business_partner.md
mdm,BusinessPartnerSalesArea,mdm.BusinessPartnerSalesArea,25,IsOrderBlocked,bit,,no,Sales area order block,Customer sales area data,KNVV,04_business_partner.md
mdm,BusinessPartnerSalesArea,mdm.BusinessPartnerSalesArea,26,IsMarkedForDeletion,bit,,no,Deletion flag,Customer sales area data,KNVV,04_business_partner.md
mdm,BusinessPartnerSalesArea,mdm.BusinessPartnerSalesArea,27,CreatedAt,datetime2(3),,no,Creation timestamp (UTC),Customer sales area data,KNVV,04_business_partner.md
mdm,BusinessPartnerSalesArea,mdm.BusinessPartnerSalesArea,28,CreatedBy,nvarchar(64),,no,Creating user name,Customer sales area data,KNVV,04_business_partner.md
mdm,BusinessPartnerSalesArea,mdm.BusinessPartnerSalesArea,29,ModifiedAt,datetime2(3),,yes,Last change timestamp (UTC),Customer sales area data,KNVV,04_business_partner.md
mdm,BusinessPartnerSalesArea,mdm.BusinessPartnerSalesArea,30,ModifiedBy,nvarchar(64),,yes,Last changing user name,Customer sales area data,KNVV,04_business_partner.md
mdm,BusinessPartnerSalesArea,mdm.BusinessPartnerSalesArea,31,RowVersion,rowversion,,no,Optimistic concurrency token,Customer sales area data,KNVV,04_business_partner.md
mdm,BusinessPartnerSalesArea,mdm.BusinessPartnerSalesArea,32,IsActive,bit,,no,Soft-delete / active flag (master + config only),Customer sales area data,KNVV,04_business_partner.md
mdm,BusinessPartnerPurchasingOrganization,mdm.BusinessPartnerPurchasingOrganization,1,Id,bigint,PK,no,Surrogate key,Vendor purchasing organisation data,LFM1,04_business_partner.md
mdm,BusinessPartnerPurchasingOrganization,mdm.BusinessPartnerPurchasingOrganization,2,TenantId,int,"FK,IX",no,Owning tenant — every query is filtered by it,Vendor purchasing organisation data,LFM1,04_business_partner.md
mdm,BusinessPartnerPurchasingOrganization,mdm.BusinessPartnerPurchasingOrganization,3,BusinessPartnerId,bigint,"AK,FK",no,Business partner,Vendor purchasing organisation data,LFM1,04_business_partner.md
mdm,BusinessPartnerPurchasingOrganization,mdm.BusinessPartnerPurchasingOrganization,4,PurchasingOrganizationId,bigint,"AK,FK",no,Purchasing organisation,Vendor purchasing organisation data,LFM1,04_business_partner.md
mdm,BusinessPartnerPurchasingOrganization,mdm.BusinessPartnerPurchasingOrganization,5,PurchasingGroup,nvarchar(3),,yes,Purchasing group,Vendor purchasing organisation data,LFM1,04_business_partner.md
mdm,BusinessPartnerPurchasingOrganization,mdm.BusinessPartnerPurchasingOrganization,6,OrderCurrencyCode,nvarchar(5),FK,no,Order currency,Vendor purchasing organisation data,LFM1,04_business_partner.md
mdm,BusinessPartnerPurchasingOrganization,mdm.BusinessPartnerPurchasingOrganization,7,PaymentTermsId,bigint,FK,yes,Purchasing payment terms,Vendor purchasing organisation data,LFM1,04_business_partner.md
mdm,BusinessPartnerPurchasingOrganization,mdm.BusinessPartnerPurchasingOrganization,8,Incoterms1,nvarchar(3),,yes,Incoterms part 1,Vendor purchasing organisation data,LFM1,04_business_partner.md
mdm,BusinessPartnerPurchasingOrganization,mdm.BusinessPartnerPurchasingOrganization,9,Incoterms2,nvarchar(28),,yes,Incoterms part 2 (location),Vendor purchasing organisation data,LFM1,04_business_partner.md
mdm,BusinessPartnerPurchasingOrganization,mdm.BusinessPartnerPurchasingOrganization,10,MinimumOrderValue,"decimal(19,4)",,yes,Minimum order value,Vendor purchasing organisation data,LFM1,04_business_partner.md
mdm,BusinessPartnerPurchasingOrganization,mdm.BusinessPartnerPurchasingOrganization,11,IsGoodsReceiptBasedInvoiceVerification,bit,,no,GR-based invoice verification,Vendor purchasing organisation data,LFM1,04_business_partner.md
mdm,BusinessPartnerPurchasingOrganization,mdm.BusinessPartnerPurchasingOrganization,12,IsGoodsReceiptRequired,bit,,no,Goods receipt expected,Vendor purchasing organisation data,LFM1,04_business_partner.md
mdm,BusinessPartnerPurchasingOrganization,mdm.BusinessPartnerPurchasingOrganization,13,IsInvoiceReceiptRequired,bit,,no,Invoice receipt expected,Vendor purchasing organisation data,LFM1,04_business_partner.md
